cyclone,canal,fichier,lat_centre,lon_centre,sar_acquisition_time,sar_xy,sar_inter,sar_path
al072022,IRWIN,rcm1-sc50ma-owi-cm-20220923t214715-20220923t214814-00003-______ll_gd_GEO-IRWIN.nc,39.2570114135742,298.920501708984,"2022-09-23T21:47:15,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sc50ma-owi-cm-20220923t214715-20220923t214814-00003-xxxxx_aeqd.nc,rcm1-sc50ma-owi-cm-20220923t214715-20220923t214814-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50ma/rcm-1_sc50ma/2022/266/RCM1_OK2000496_PK2269812_1_SC50MA_20220923_214717_VV_VH_GRD/rcm1-sc50ma-owi-cm-20220923t214715-20220923t214814-00003-xxxxx.nc
al072022,IRWIN,rs2-scwa-owi-cm-20220923t220719-20220923t220943-00003-______ll_gd_GEO-IRWIN.nc,39.5167007446289,298.996246337891,"2022-09-23T22:07:19,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20220923t220719-20220923t220943-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220923t220719-20220923t220943-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/266/RS2_OK141303_PK1242235X236_DK1208145X146_SCWA_20220923_220719_220826_VV_VH_SGF/rs2-scwa-owi-cm-20220923t220719-20220923t220943-00003-xxxxx.nc
al072022,IRWIN,s1a-iw-owi-cm-20220916t221920-20220916t222035-000003-056188_ll_gd_GEO-IRWIN.nc,16.385534286499,299.166351318359,"2022-09-16T22:19:20,000",,s1a-iw-owi-cm-20220916t221801-20220916t222100-000003-056188.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2022/259/S1A_IW_GRDH_1SDV_20220916T221801_20220916T222100_045036_056188_2D3CX5FC9X6254X6FFFX755EXF9E1XFE1F/s1a-iw-owi-cm-20220916t221801-20220916t222100-000003-056188.nc
al072022,IRWIN,rs2-scwa-owi-cm-20220922t223442-20220922t223705-00003-______ll_gd_GEO-IRWIN.nc,30.1019821166992,290.375213623047,"2022-09-22T22:34:42,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20220922t223442-20220922t223705-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220922t223442-20220922t223705-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/265/RS2_OK141303_PK1242233X234_DK1208143X144_SCWA_20220922_223442_223549_VV_VH_SGF/rs2-scwa-owi-cm-20220922t223442-20220922t223705-00003-xxxxx.nc
al072022,IRWIN,s1a-iw-owi-cm-20220919t224452-20220919t224657-000003-056306_ll_gd_GEO-IRWIN.nc,19.8402709960938,290.228424072266,"2022-09-19T22:44:52,000",,s1a-iw-owi-cm-20220919t224337-20220919t224657-000003-056306.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2022/262/S1A_IW_GRDH_1SDV_20220919T224337_20220919T224657_045080_056306_11CEX3281XACFFXC5C3XCD44XD683XEEA5XFB4A/s1a-iw-owi-cm-20220919t224337-20220919t224657-000003-056306.nc
sh162023,IRWIN,rcm2-sclnc-owi-cm-20230306t055320-20230306t055504-00003-______ll_gd_GEO-IRWIN.nc,-30.1313018798828,191.843658447266,"2023-03-06T05:53:20,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm2-sclnc-owi-cm-20230306t055320-20230306t055504-00003-xxxxx_aeqd.nc,rcm2-sclnc-owi-cm-20230306t055320-20230306t055504-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-2/L2M/sclnc/rcm-2_sclnc/2023/065/RCM2_OK2466905_PK2468189_1_SCLNC_20230306_055334_VV_VH_GRD/rcm2-sclnc-owi-cm-20230306t055320-20230306t055504-00003-xxxxx.nc
sh162023,IRWIN,s1a-iw-owi-cm-20230303t072159-20230303t072256-000003-05B333_ll_gd_GEO-IRWIN.nc,-17.629581451416,167.502883911133,"2023-03-03T07:21:59,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20230303t072159-20230303t072256-000003-05B333_aeqd.nc,s1a-iw-owi-cm-20230303t072159-20230303t072256-000003-05B333.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/062/S1A_IW_GRDH_1SDV_20230303T072159_20230303T072256_047476_05B333_0CF5XB043/s1a-iw-owi-cm-20230303t072159-20230303t072256-000003-05B333.nc
sh162023,IRWIN,rcm1-sclna-owi-cm-20230303t181918-20230303t182032-00003-______ll_gd_GEO-IRWIN.nc,-19.4126586914063,169.651229858398,"2023-03-03T18:19:18,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20230303t181918-20230303t182032-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20230303t181918-20230303t182032-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/062/RCM1_OK2463134_PK2465888_1_SCLNA_20230303_181919_VV_VH_GRD/rcm1-sclna-owi-cm-20230303t181918-20230303t182032-00003-xxxxx.nc
sh162023,IRWIN,rcm1-sclna-owi-cm-20230305t170112-20230305t170229-00003-______ll_gd_GEO-IRWIN.nc,-28.6350326538086,186.943420410156,"2023-03-05T17:01:12,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20230305t170112-20230305t170229-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20230305t170112-20230305t170229-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/064/RCM1_OK2465493_PK2467526_1_SCLNA_20230305_170113_VV_VH_GRD/rcm1-sclna-owi-cm-20230305t170112-20230305t170229-00003-xxxxx.nc
ep102024,IRWIN,rcm1-sclna-owi-cm-20240925t124746-20240925t124900-00003-______ll_gd_GEO-IRWIN.nc,16.4288654327393,258.531646728516,"2024-09-25T12:47:46,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20240925t124746-20240925t124900-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20240925t124746-20240925t124900-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2024/269/RCM1_OK3282269_PK3284173_1_SCLNA_20240925_124746_VV_VH_GRD/rcm1-sclna-owi-cm-20240925t124746-20240925t124900-00003-xxxxx.nc
ep102024,IRWIN,rcm1-sclnd-owi-cm-20240926t010030-20240926t010148-00003-______ll_gd_GEO-IRWIN.nc,16.8820171356201,258.049530029297,"2024-09-26T01:00:30,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20240926t010030-20240926t010148-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240926t010030-20240926t010148-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/270/RCM1_OK3282280_PK3285047_1_SCLND_20240926_010031_VV_VH_GRD/rcm1-sclnd-owi-cm-20240926t010030-20240926t010148-00003-xxxxx.nc
ep102024,IRWIN,s1a-iw-owi-cm-20240924t004704-20240924t004913-000003-06D162_ll_gd_GEO-IRWIN.nc,15.7074594497681,261.463470458984,"2024-09-24T00:47:04,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20240924t004704-20240924t004913-000003-06D162_aeqd.nc,s1a-iw-owi-cm-20240924t004704-20240924t004913-000003-06D162.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2024/268/S1A_IW_GRDH_1SDV_20240924T004704_20240924T004913_055800_06D162_02BBX8A0DX91A0XBDBAXC658/s1a-iw-owi-cm-20240924t004704-20240924t004913-000003-06D162.nc
ep102024,IRWIN,s1a-iw-owi-cm-20240926t124242-20240926t124407-000003-06D2D5_ll_gd_GEO-IRWIN.nc,17.0713348388672,257.537506103516,"2024-09-26T12:42:42,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20240926t124242-20240926t124407-000003-06D2D5_aeqd.nc,s1a-iw-owi-cm-20240926t124242-20240926t124407-000003-06D2D5.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2024/270/S1A_IW_GRDH_1SDV_20240926T124242_20240926T124407_055836_06D2D5_5ACAXD1F6XFA12/s1a-iw-owi-cm-20240926t124242-20240926t124407-000003-06D2D5.nc
ep102024,IRWIN,rcm1-sclnd-owi-cm-20240927t010822-20240927t010939-00003-______ll_gd_GEO-IRWIN.nc,17.4688415527344,257.116149902344,"2024-09-27T01:08:22,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20240927t010822-20240927t010939-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20240927t010822-20240927t010939-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2024/271/RCM1_OK3283890_PK3286956_1_SCLND_20240927_010822_VV_VH_GRD/rcm1-sclnd-owi-cm-20240927t010822-20240927t010939-00003-xxxxx.nc
ep062022,IRWIN,rs2-scwa-owi-cm-20220720t014938-20220720t015054-00003-______ll_gd_GEO-IRWIN.nc,19.8923606872559,242.616989135742,"2022-07-20T01:49:38,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rs2-scwa-owi-cm-20220720t014938-20220720t015054-00003-xxxxx_aeqd.nc,rs2-scwa-owi-cm-20220720t014938-20220720t015054-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/RS2/L2M/SCWA/RS2_SCWA/2022/201/RS2_OK141302_PK1242217_DK1208531_SCWA_20220720_014938_014938_VV_VH_SGF/rs2-scwa-owi-cm-20220720t014938-20220720t015054-00003-xxxxx.nc
io082023,IRWIN,rcm1-sclna-owi-cm-20231205t003607-20231205t003723-00003-______ll_gd_GEO-IRWIN.nc,14.6468677520752,80.1020278930664,"2023-12-05T00:36:07,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20231205t003607-20231205t003723-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20231205t003607-20231205t003723-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/339/RCM1_OK2854713_PK2856746_1_SCLNA_20231205_003607_VV_VH_GRD/rcm1-sclna-owi-cm-20231205t003607-20231205t003723-00003-xxxxx.nc
io082023,IRWIN,rcm1-sclnd-owi-cm-20231205t124809-20231205t124926-00003-______ll_gd_GEO-IRWIN.nc,15.8958034515381,80.0778656005859,"2023-12-05T12:48:09,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclnd-owi-cm-20231205t124809-20231205t124926-00003-xxxxx_aeqd.nc,rcm1-sclnd-owi-cm-20231205t124809-20231205t124926-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclnd/rcm-1_sclnd/2023/339/RCM1_OK2855621_PK2857517_1_SCLND_20231205_124810_VV_VH_GRD/rcm1-sclnd-owi-cm-20231205t124809-20231205t124926-00003-xxxxx.nc
io082023,IRWIN,rcm1-sclna-owi-cm-20231204t123942-20231204t124056-00003-______ll_gd_GEO-IRWIN.nc,13.8126039505005,80.6940689086914,"2023-12-04T12:39:42,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm1-sclna-owi-cm-20231204t123942-20231204t124056-00003-xxxxx_aeqd.nc,rcm1-sclna-owi-cm-20231204t123942-20231204t124056-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sclna/rcm-1_sclna/2023/338/RCM1_OK2854706_PK2855974_1_SCLNA_20231204_123943_VV_VH_GRD/rcm1-sclna-owi-cm-20231204t123942-20231204t124056-00003-xxxxx.nc
ep172021,IRWIN,s1b-iw-owi-cm-20211025t123346-20211025t123453-000003-037EE8_ll_gd_GEO-IRWIN.nc,17.8245525360107,258.032745361328,"2021-10-25T12:33:46,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-iw-owi-cm-20211025t123346-20211025t123453-000003-037EE8_aeqd.nc,s1b-iw-owi-cm-20211025t123346-20211025t123453-000003-037EE8.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2021/298/S1B_IW_GRDH_1SDV_20211025T123346_20211025T123453_029292_037EE8_24F4X409AX44A3/s1b-iw-owi-cm-20211025t123346-20211025t123453-000003-037EE8.nc
ep152019,IRWIN,s1b-iw-owi-cm-20190922t013117-20190922t013211-000003-0222A9_ll_gd_GEO-IRWIN.nc,26.828067779541,248.619171142578,"2019-09-22T01:31:17,000",,s1b-iw-owi-cm-20190922t013117-20190922t013236-000003-0222A9.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2019/265/S1B_IW_GRDH_1SDV_20190922T013117_20190922T013236_018144_0222A9_22DAX3485XC360/s1b-iw-owi-cm-20190922t013117-20190922t013236-000003-0222A9.nc
ep152019,IRWIN,s1b-iw-owi-cm-20190919t010420-20190919t010450-000003-022142_ll_gd_GEO-IRWIN.nc,18.2722187042236,255.863952636719,"2019-09-19T01:04:20,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1b-iw-owi-cm-20190919t010420-20190919t010450-000003-022142_aeqd.nc,s1b-iw-owi-cm-20190919t010420-20190919t010450-000003-022142.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1b/L2M/IW/S1B_IW_GRDH_1S/2019/262/S1B_IW_GRDH_1SDV_20190919T010420_20190919T010450_018100_022142_2613/s1b-iw-owi-cm-20190919t010420-20190919t010450-000003-022142.nc
ep152019,IRWIN,s1a-iw-owi-cm-20190920t130548-20190920t130734-000003-034DBE_ll_gd_GEO-IRWIN.nc,22.564811706543,251.265350341797,"2019-09-20T13:05:48,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20190920t130548-20190920t130734-000003-034DBE_aeqd.nc,s1a-iw-owi-cm-20190920t130548-20190920t130734-000003-034DBE.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2019/263/S1A_IW_GRDH_1SDV_20190920T130548_20190920T130734_029105_034DBE_1CE5X1EDBXAE23XCF6F/s1a-iw-owi-cm-20190920t130548-20190920t130734-000003-034DBE.nc
wp142023,IRWIN,s1a-iw-owi-cm-20231007t103348-20231007t103442-000003-061A7B_ll_gd_GEO-IRWIN.nc,21.2453689575195,115.154510498047,"2023-10-07T10:33:48,000",/scale/user/mtannaou/alternance/donnees_sar_changes/s1a-iw-owi-cm-20231007t103348-20231007t103442-000003-061A7B_aeqd.nc,s1a-iw-owi-cm-20231007t103348-20231007t103442-000003-061A7B.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/sentinel-1a/L2M/IW/S1A_IW_GRDH_1S/2023/280/S1A_IW_GRDH_1SDV_20231007T103348_20231007T103442_050658_061A7B_78C3XF7AE/s1a-iw-owi-cm-20231007t103348-20231007t103442-000003-061A7B.nc
wp142023,IRWIN,rcm3-sc50mc-owi-cm-20231006t220223-20231006t220309-00003-______ll_gd_GEO-IRWIN.nc,21.1357841491699,115.563522338867,"2023-10-06T22:02:23,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mc-owi-cm-20231006t220223-20231006t220309-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20231006t220223-20231006t220309-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2023/279/RCM3_OK2778494_PK2778496_1_SC50MC_20231006_220222_HH_HV_GRD/rcm3-sc50mc-owi-cm-20231006t220223-20231006t220309-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50mc-owi-cm-20231005t215441-20231005t215454-00003-______ll_gd_GEO-IRWIN.nc,21.8555698394775,118.133697509766,"2023-10-05T21:54:41,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mc-owi-cm-20231005t215441-20231005t215454-00003-xxxxx_aeqd.nc,rcm3-sc50mc-owi-cm-20231005t215441-20231005t215454-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mc/rcm-3_sc50mc/2023/278/RCM3_OK2777010_PK2777011_1_SC50MC_20231005_215340_HH_HV_GRD/rcm3-sc50mc-owi-cm-20231005t215441-20231005t215454-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50ma-owi-cm-20231008t102514-20231008t102629-00003-______ll_gd_GEO-IRWIN.nc,21.6017875671387,114.184310913086,"2023-10-08T10:25:14,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50ma-owi-cm-20231008t102514-20231008t102629-00003-xxxxx_aeqd.nc,rcm3-sc50ma-owi-cm-20231008t102514-20231008t102629-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50ma/rcm-3_sc50ma/2023/281/RCM3_OK2778549_PK2780188_1_SC50MA_20231008_102516_HH_HV_GRD/rcm3-sc50ma-owi-cm-20231008t102514-20231008t102629-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50ma-owi-cm-20231004t095318-20231004t095341-00003-______ll_gd_GEO-IRWIN.nc,22.1003284454346,122.366477966309,"2023-10-04T09:53:18,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50ma-owi-cm-20231004t095318-20231004t095341-00003-xxxxx_aeqd.nc,rcm3-sc50ma-owi-cm-20231004t095318-20231004t095341-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50ma/rcm-3_sc50ma/2023/277/RCM3_OK2772566_PK2774318_1_SC50MA_20231004_095319_HH_HV_GRD/rcm3-sc50ma-owi-cm-20231004t095318-20231004t095341-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50mb-owi-cm-20231003t094502-20231003t094617-00003-______ll_gd_GEO-IRWIN.nc,21.3816547393799,124.845100402832,"2023-10-03T09:45:02,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mb-owi-cm-20231003t094502-20231003t094617-00003-xxxxx_aeqd.nc,rcm3-sc50mb-owi-cm-20231003t094502-20231003t094617-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mb/rcm-3_sc50mb/2023/276/RCM3_OK2770785_PK2772724_1_SC50MB_20231003_094504_HH_HV_GRD/rcm3-sc50mb-owi-cm-20231003t094502-20231003t094617-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50mb-owi-cm-20231002t213003-20231002t213121-00003-______ll_gd_GEO-IRWIN.nc,20.3627014160156,125.48747253418,"2023-10-02T21:30:03,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50mb-owi-cm-20231002t213003-20231002t213121-00003-xxxxx_aeqd.nc,rcm3-sc50mb-owi-cm-20231002t213003-20231002t213121-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-3/L2M/sc50mb/rcm-3_sc50mb/2023/275/RCM3_OK2769927_PK2772136_1_SC50MB_20231002_213004_HH_HV_GRD/rcm3-sc50mb-owi-cm-20231002t213003-20231002t213121-00003-xxxxx.nc
wp142023,IRWIN,rcm3-sc50ma-owi-cm-20231006t100925-20231006t100944-00003-______ll_gd_GEO-IRWIN.nc,21.6426849365234,116.586051940918,"2023-10-06T10:09:25,000",/scale/user/mtannaou/alternance/donnees_sar_changes/rcm3-sc50ma-owi-cm-20231006t100925-20231006t100944-00003-xxxxx_aeqd.nc,rcm1-sc50mc-owi-cm-20231006t101117-20231006t101235-00003-xxxxx.nc,/home/datawork-cersat-public/cache/public/ftp/project/sarwing/processings/grdwind+windir_2025v6v12_2v0_0v3v9_0v0v6_0v0v6_1v4v3_1v0v15_1v0v10_1v2v5_1v2v2_1v1v1_1v2v1/cmod5n_ecmwf_norecal_rs2rcmgmfv4_28052025/rcm-1/L2M/sc50mc/rcm-1_sc50mc/2023/279/RCM1_OK2776015_PK2777520_1_SC50MC_20231006_101026_HH_HV_GRD/rcm1-sc50mc-owi-cm-20231006t101117-20231006t101235-00003-xxxxx.nc
