annee,bassin,cyclone_numero,date_debut,date_fin,fichier
1989,SH,16,1989-02-23T00:00:00,1989-02-25T00:00:00,TCPRIMED_v01r01-final_SH161989_env_s19890223000000_e19890225000000.nc
1989,SH,17,1989-02-28T18:00:00,1989-03-05T06:00:00,TCPRIMED_v01r01-final_SH171989_env_s19890228180000_e19890305060000.nc
1989,SH,18,1989-03-07T12:00:00,1989-03-11T12:00:00,TCPRIMED_v01r01-final_SH181989_env_s19890307120000_e19890311120000.nc
1989,SH,19,1989-03-21T06:00:00,1989-03-31T06:00:00,TCPRIMED_v01r01-final_SH191989_env_s19890321060000_e19890331060000.nc
1989,SH,20,1989-03-24T12:00:00,1989-04-01T00:00:00,TCPRIMED_v01r01-final_SH201989_env_s19890324120000_e19890401000000.nc
1989,SH,21,1989-03-26T12:00:00,1989-04-09T00:00:00,TCPRIMED_v01r01-final_SH211989_env_s19890326120000_e19890409000000.nc
1989,SH,22,1989-03-30T18:00:00,1989-04-03T06:00:00,TCPRIMED_v01r01-final_SH221989_env_s19890330180000_e19890403060000.nc
1989,SH,23,1989-03-29T12:00:00,1989-04-05T00:00:00,TCPRIMED_v01r01-final_SH231989_env_s19890329120000_e19890405000000.nc
1989,SH,24,1989-04-04T00:00:00,1989-04-09T06:00:00,TCPRIMED_v01r01-final_SH241989_env_s19890404000000_e19890409060000.nc
1989,SH,25,1989-04-06T00:00:00,1989-04-13T06:00:00,TCPRIMED_v01r01-final_SH251989_env_s19890406000000_e19890413060000.nc
1989,SH,26,1989-04-16T06:00:00,1989-04-23T12:00:00,TCPRIMED_v01r01-final_SH261989_env_s19890416060000_e19890423120000.nc
1989,SH,27,1989-05-01T12:00:00,1989-05-11T00:00:00,TCPRIMED_v01r01-final_SH271989_env_s19890501120000_e19890511000000.nc
1989,SH,28,1989-05-06T00:00:00,1989-05-13T00:00:00,TCPRIMED_v01r01-final_SH281989_env_s19890506000000_e19890513000000.nc
1989,WP,1,1989-01-09T12:00:00,1989-01-22T00:00:00,TCPRIMED_v01r01-final_WP011989_env_s19890109120000_e19890122000000.nc
1989,WP,2,1989-04-13T00:00:00,1989-04-25T00:00:00,TCPRIMED_v01r01-final_WP021989_env_s19890413000000_e19890425000000.nc
1989,WP,3,1989-05-14T00:00:00,1989-05-21T00:00:00,TCPRIMED_v01r01-final_WP031989_env_s19890514000000_e19890521000000.nc
1989,WP,4,1989-05-22T00:00:00,1989-05-26T00:00:00,TCPRIMED_v01r01-final_WP041989_env_s19890522000000_e19890526000000.nc
1989,WP,5,1989-06-02T06:00:00,1989-06-11T12:00:00,TCPRIMED_v01r01-final_WP051989_env_s19890602060000_e19890611120000.nc
1989,WP,6,1989-06-18T00:00:00,1989-06-24T12:00:00,TCPRIMED_v01r01-final_WP061989_env_s19890618000000_e19890624120000.nc
1989,WP,7,1989-07-05T12:00:00,1989-07-11T12:00:00,TCPRIMED_v01r01-final_WP071989_env_s19890705120000_e19890711120000.nc
1989,WP,8,1989-07-09T00:00:00,1989-07-19T00:00:00,TCPRIMED_v01r01-final_WP081989_env_s19890709000000_e19890719000000.nc
1989,WP,9,1989-07-13T06:00:00,1989-07-21T06:00:00,TCPRIMED_v01r01-final_WP091989_env_s19890713060000_e19890721060000.nc
1989,WP,10,1989-07-18T00:00:00,1989-07-24T12:00:00,TCPRIMED_v01r01-final_WP101989_env_s19890718000000_e19890724120000.nc
1989,WP,11,1989-07-20T00:00:00,1989-07-29T00:00:00,TCPRIMED_v01r01-final_WP111989_env_s19890720000000_e19890729000000.nc
1989,WP,12,1989-07-27T00:00:00,1989-07-31T00:00:00,TCPRIMED_v01r01-final_WP121989_env_s19890727000000_e19890731000000.nc
1989,WP,13,1989-07-29T06:00:00,1989-08-07T06:00:00,TCPRIMED_v01r01-final_WP131989_env_s19890729060000_e19890807060000.nc
1989,WP,15,1989-07-30T00:00:00,1989-08-08T12:00:00,TCPRIMED_v01r01-final_WP151989_env_s19890730000000_e19890808120000.nc
1989,WP,16,1989-08-04T00:00:00,1989-08-19T12:00:00,TCPRIMED_v01r01-final_WP161989_env_s19890804000000_e19890819120000.nc
1989,WP,17,1989-08-09T00:00:00,1989-08-18T00:00:00,TCPRIMED_v01r01-final_WP171989_env_s19890809000000_e19890818000000.nc
1989,WP,18,1989-08-14T18:00:00,1989-08-19T06:00:00,TCPRIMED_v01r01-final_WP181989_env_s19890814180000_e19890819060000.nc
1989,WP,19,1989-08-16T00:00:00,1989-08-19T18:00:00,TCPRIMED_v01r01-final_WP191989_env_s19890816000000_e19890819180000.nc
1989,WP,20,1989-08-22T18:00:00,1989-08-28T12:00:00,TCPRIMED_v01r01-final_WP201989_env_s19890822180000_e19890828120000.nc
1989,WP,21,1989-08-23T00:00:00,1989-08-29T00:00:00,TCPRIMED_v01r01-final_WP211989_env_s19890823000000_e19890829000000.nc
1989,WP,22,1989-09-03T00:00:00,1989-09-14T00:00:00,TCPRIMED_v01r01-final_WP221989_env_s19890903000000_e19890914000000.nc
1989,WP,23,1989-09-08T12:00:00,1989-09-14T00:00:00,TCPRIMED_v01r01-final_WP231989_env_s19890908120000_e19890914000000.nc
1989,WP,24,1989-09-11T00:00:00,1989-09-16T18:00:00,TCPRIMED_v01r01-final_WP241989_env_s19890911000000_e19890916180000.nc
1989,WP,25,1989-09-16T18:00:00,1989-09-21T00:00:00,TCPRIMED_v01r01-final_WP251989_env_s19890916180000_e19890921000000.nc
1989,WP,26,1989-09-28T00:00:00,1989-10-10T18:00:00,TCPRIMED_v01r01-final_WP261989_env_s19890928000000_e19891010180000.nc
1989,WP,27,1989-09-28T18:00:00,1989-10-03T18:00:00,TCPRIMED_v01r01-final_WP271989_env_s19890928180000_e19891003180000.nc
1989,WP,28,1989-09-27T12:00:00,1989-10-08T12:00:00,TCPRIMED_v01r01-final_WP281989_env_s19890927120000_e19891008120000.nc
1989,WP,29,1989-10-06T00:00:00,1989-10-13T18:00:00,TCPRIMED_v01r01-final_WP291989_env_s19891006000000_e19891013180000.nc
1989,WP,30,1989-10-13T00:00:00,1989-10-22T12:00:00,TCPRIMED_v01r01-final_WP301989_env_s19891013000000_e19891022120000.nc
1989,WP,31,1989-10-18T00:00:00,1989-10-30T00:00:00,TCPRIMED_v01r01-final_WP311989_env_s19891018000000_e19891030000000.nc
1989,WP,32,1989-11-01T00:00:00,1989-11-10T06:00:00,TCPRIMED_v01r01-final_WP321989_env_s19891101000000_e19891110060000.nc
1989,WP,33,1989-11-10T00:00:00,1989-11-24T00:00:00,TCPRIMED_v01r01-final_WP331989_env_s19891110000000_e19891124000000.nc
1989,WP,34,1989-11-20T00:00:00,1989-12-04T12:00:00,TCPRIMED_v01r01-final_WP341989_env_s19891120000000_e19891204120000.nc
1989,WP,35,1989-12-01T06:00:00,1989-12-09T00:00:00,TCPRIMED_v01r01-final_WP351989_env_s19891201060000_e19891209000000.nc
1989,WP,36,1989-12-20T00:00:00,1989-12-29T12:00:00,TCPRIMED_v01r01-final_WP361989_env_s19891220000000_e19891229120000.nc
1990,AL,1,1990-05-24T18:00:00,1990-05-26T06:00:00,TCPRIMED_v01r01-final_AL011990_env_s19900524180000_e19900526060000.nc
1990,AL,2,1990-07-22T06:00:00,1990-07-27T12:00:00,TCPRIMED_v01r01-final_AL021990_env_s19900722060000_e19900727120000.nc
1990,AL,3,1990-07-24T12:00:00,1990-08-02T12:00:00,TCPRIMED_v01r01-final_AL031990_env_s19900724120000_e19900802120000.nc
1990,AL,4,1990-07-31T00:00:00,1990-08-07T12:00:00,TCPRIMED_v01r01-final_AL041990_env_s19900731000000_e19900807120000.nc
1990,AL,5,1990-08-04T00:00:00,1990-08-09T12:00:00,TCPRIMED_v01r01-final_AL051990_env_s19900804000000_e19900809120000.nc
1990,AL,6,1990-08-02T18:00:00,1990-08-13T12:00:00,TCPRIMED_v01r01-final_AL061990_env_s19900802180000_e19900813120000.nc
1990,AL,7,1990-08-11T12:00:00,1990-08-14T12:00:00,TCPRIMED_v01r01-final_AL071990_env_s19900811120000_e19900814120000.nc
1990,AL,8,1990-08-24T06:00:00,1990-09-03T06:00:00,TCPRIMED_v01r01-final_AL081990_env_s19900824060000_e19900903060000.nc
1990,AL,9,1990-08-25T00:00:00,1990-08-31T06:00:00,TCPRIMED_v01r01-final_AL091990_env_s19900825000000_e19900831060000.nc
1990,AL,10,1990-09-04T00:00:00,1990-09-17T12:00:00,TCPRIMED_v01r01-final_AL101990_env_s19900904000000_e19900917120000.nc
1990,AL,11,1990-09-18T12:00:00,1990-09-27T12:00:00,TCPRIMED_v01r01-final_AL111990_env_s19900918120000_e19900927120000.nc
1990,AL,12,1990-09-21T06:00:00,1990-10-06T12:00:00,TCPRIMED_v01r01-final_AL121990_env_s19900921060000_e19901006120000.nc
1990,AL,13,1990-10-03T12:00:00,1990-10-09T12:00:00,TCPRIMED_v01r01-final_AL131990_env_s19901003120000_e19901009120000.nc
1990,AL,14,1990-10-06T06:00:00,1990-10-15T12:00:00,TCPRIMED_v01r01-final_AL141990_env_s19901006060000_e19901015120000.nc
1990,AL,15,1990-10-09T12:00:00,1990-10-13T12:00:00,TCPRIMED_v01r01-final_AL151990_env_s19901009120000_e19901013120000.nc
1990,AL,16,1990-10-16T00:00:00,1990-10-21T12:00:00,TCPRIMED_v01r01-final_AL161990_env_s19901016000000_e19901021120000.nc
1990,CP,1,1990-08-07T18:00:00,1990-08-15T12:00:00,TCPRIMED_v01r01-final_CP011990_env_s19900807180000_e19900815120000.nc
1990,EP,1,1990-05-12T18:00:00,1990-05-18T12:00:00,TCPRIMED_v01r01-final_EP011990_env_s19900512180000_e19900518120000.nc
1990,EP,2,1990-06-02T18:00:00,1990-06-08T12:00:00,TCPRIMED_v01r01-final_EP021990_env_s19900602180000_e19900608120000.nc
1990,EP,3,1990-06-08T12:00:00,1990-06-16T06:00:00,TCPRIMED_v01r01-final_EP031990_env_s19900608120000_e19900616060000.nc
1990,EP,4,1990-06-19T00:00:00,1990-06-23T18:00:00,TCPRIMED_v01r01-final_EP041990_env_s19900619000000_e19900623180000.nc
1990,EP,5,1990-06-26T06:00:00,1990-07-02T12:00:00,TCPRIMED_v01r01-final_EP051990_env_s19900626060000_e19900702120000.nc
1990,EP,6,1990-06-29T18:00:00,1990-07-03T18:00:00,TCPRIMED_v01r01-final_EP061990_env_s19900629180000_e19900703180000.nc
1990,EP,7,1990-07-06T00:00:00,1990-07-12T18:00:00,TCPRIMED_v01r01-final_EP071990_env_s19900706000000_e19900712180000.nc
1990,EP,8,1990-07-10T00:00:00,1990-07-18T12:00:00,TCPRIMED_v01r01-final_EP081990_env_s19900710000000_e19900718120000.nc
1990,EP,9,1990-07-19T12:00:00,1990-07-31T00:00:00,TCPRIMED_v01r01-final_EP091990_env_s19900719120000_e19900731000000.nc
1990,EP,10,1990-07-20T12:00:00,1990-07-30T12:00:00,TCPRIMED_v01r01-final_EP101990_env_s19900720120000_e19900730120000.nc
1990,EP,11,1990-07-24T00:00:00,1990-07-26T06:00:00,TCPRIMED_v01r01-final_EP111990_env_s19900724000000_e19900726060000.nc
1990,EP,12,1990-08-16T12:00:00,1990-08-19T18:00:00,TCPRIMED_v01r01-final_EP121990_env_s19900816120000_e19900819180000.nc
1990,EP,13,1990-08-17T00:00:00,1990-08-24T18:00:00,TCPRIMED_v01r01-final_EP131990_env_s19900817000000_e19900824180000.nc
1990,EP,14,1990-08-21T18:00:00,1990-08-30T12:00:00,TCPRIMED_v01r01-final_EP141990_env_s19900821180000_e19900830120000.nc
1990,EP,15,1990-08-23T18:00:00,1990-09-01T12:00:00,TCPRIMED_v01r01-final_EP151990_env_s19900823180000_e19900901120000.nc
1990,EP,16,1990-09-07T12:00:00,1990-09-21T00:00:00,TCPRIMED_v01r01-final_EP161990_env_s19900907120000_e19900921000000.nc
1990,EP,17,1990-09-10T00:00:00,1990-09-19T12:00:00,TCPRIMED_v01r01-final_EP171990_env_s19900910000000_e19900919120000.nc
1990,EP,18,1990-09-09T18:00:00,1990-09-12T18:00:00,TCPRIMED_v01r01-final_EP181990_env_s19900909180000_e19900912180000.nc
1990,EP,19,1990-09-23T12:00:00,1990-10-02T00:00:00,TCPRIMED_v01r01-final_EP191990_env_s19900923120000_e19901002000000.nc
1990,EP,20,1990-09-28T18:00:00,1990-10-01T18:00:00,TCPRIMED_v01r01-final_EP201990_env_s19900928180000_e19901001180000.nc
1990,EP,21,1990-09-27T00:00:00,1990-10-03T00:00:00,TCPRIMED_v01r01-final_EP211990_env_s19900927000000_e19901003000000.nc
1990,EP,22,1990-10-09T00:00:00,1990-10-14T18:00:00,TCPRIMED_v01r01-final_EP221990_env_s19901009000000_e19901014180000.nc
1990,EP,23,1990-10-16T00:00:00,1990-11-01T12:00:00,TCPRIMED_v01r01-final_EP231990_env_s19901016000000_e19901101120000.nc
1990,EP,24,1990-10-21T18:00:00,1990-10-31T18:00:00,TCPRIMED_v01r01-final_EP241990_env_s19901021180000_e19901031180000.nc
1990,IO,1,1990-04-17T12:00:00,1990-04-18T12:00:00,TCPRIMED_v01r01-final_IO011990_env_s19900417120000_e19900418120000.nc
1990,IO,2,1990-05-03T12:00:00,1990-05-11T06:00:00,TCPRIMED_v01r01-final_IO021990_env_s19900503120000_e19900511060000.nc
1990,IO,3,1990-10-30T18:00:00,1990-11-14T00:00:00,TCPRIMED_v01r01-final_IO031990_env_s19901030180000_e19901114000000.nc
1990,IO,4,1990-12-13T18:00:00,1990-12-19T00:00:00,TCPRIMED_v01r01-final_IO041990_env_s19901213180000_e19901219000000.nc
1990,SH,1,1989-07-07T12:00:00,1989-07-11T18:00:00,TCPRIMED_v01r01-final_SH011990_env_s19890707120000_e19890711180000.nc
1990,SH,2,1989-07-12T18:00:00,1989-07-18T00:00:00,TCPRIMED_v01r01-final_SH021990_env_s19890712180000_e19890718000000.nc
1990,SH,3,1989-09-21T18:00:00,1989-09-27T06:00:00,TCPRIMED_v01r01-final_SH031990_env_s19890921180000_e19890927060000.nc
1990,SH,4,1989-10-11T00:00:00,1989-10-17T12:00:00,TCPRIMED_v01r01-final_SH041990_env_s19891011000000_e19891017120000.nc
1990,SH,5,1989-10-28T18:00:00,1989-11-02T06:00:00,TCPRIMED_v01r01-final_SH051990_env_s19891028180000_e19891102060000.nc
1990,SH,6,1989-11-04T18:00:00,1989-11-13T12:00:00,TCPRIMED_v01r01-final_SH061990_env_s19891104180000_e19891113120000.nc
1990,SH,7,1989-12-12T06:00:00,1989-12-20T00:00:00,TCPRIMED_v01r01-final_SH071990_env_s19891212060000_e19891220000000.nc
1990,SH,8,1989-12-14T18:00:00,1990-01-05T18:00:00,TCPRIMED_v01r01-final_SH081990_env_s19891214180000_e19900105180000.nc
1990,SH,9,1989-12-29T18:00:00,1990-01-08T12:00:00,TCPRIMED_v01r01-final_SH091990_env_s19891229180000_e19900108120000.nc
1990,SH,10,1990-01-12T06:00:00,1990-01-20T00:00:00,TCPRIMED_v01r01-final_SH101990_env_s19900112060000_e19900120000000.nc
1990,SH,11,1990-01-24T06:00:00,1990-01-29T12:00:00,TCPRIMED_v01r01-final_SH111990_env_s19900124060000_e19900129120000.nc
1990,SH,12,1990-01-27T00:00:00,1990-02-04T12:00:00,TCPRIMED_v01r01-final_SH121990_env_s19900127000000_e19900204120000.nc
1990,SH,13,1990-01-28T00:00:00,1990-02-09T12:00:00,TCPRIMED_v01r01-final_SH131990_env_s19900128000000_e19900209120000.nc
1990,SH,14,1990-02-01T06:00:00,1990-02-10T00:00:00,TCPRIMED_v01r01-final_SH141990_env_s19900201060000_e19900210000000.nc
1990,SH,15,1990-01-30T18:00:00,1990-02-08T00:00:00,TCPRIMED_v01r01-final_SH151990_env_s19900130180000_e19900208000000.nc
1990,SH,16,1990-02-12T00:00:00,1990-02-17T00:00:00,TCPRIMED_v01r01-final_SH161990_env_s19900212000000_e19900217000000.nc
1990,SH,17,1990-02-25T00:00:00,1990-03-06T00:00:00,TCPRIMED_v01r01-final_SH171990_env_s19900225000000_e19900306000000.nc
1990,SH,18,1990-02-26T18:00:00,1990-03-08T06:00:00,TCPRIMED_v01r01-final_SH181990_env_s19900226180000_e19900308060000.nc
1990,SH,19,1990-02-28T06:00:00,1990-03-05T12:00:00,TCPRIMED_v01r01-final_SH191990_env_s19900228060000_e19900305120000.nc
1990,SH,20,1990-03-03T00:00:00,1990-03-06T18:00:00,TCPRIMED_v01r01-final_SH201990_env_s19900303000000_e19900306180000.nc
1990,SH,21,1990-03-01T06:00:00,1990-03-08T00:00:00,TCPRIMED_v01r01-final_SH211990_env_s19900301060000_e19900308000000.nc
1990,SH,22,1990-03-05T18:00:00,1990-03-15T06:00:00,TCPRIMED_v01r01-final_SH221990_env_s19900305180000_e19900315060000.nc
1990,SH,23,1990-03-11T00:00:00,1990-03-24T00:00:00,TCPRIMED_v01r01-final_SH231990_env_s19900311000000_e19900324000000.nc
1990,SH,24,1990-03-14T12:00:00,1990-03-24T00:00:00,TCPRIMED_v01r01-final_SH241990_env_s19900314120000_e19900324000000.nc
1990,SH,25,1990-03-14T06:00:00,1990-03-23T06:00:00,TCPRIMED_v01r01-final_SH251990_env_s19900314060000_e19900323060000.nc
1990,SH,26,1990-03-17T06:00:00,1990-03-24T06:00:00,TCPRIMED_v01r01-final_SH261990_env_s19900317060000_e19900324060000.nc
1990,SH,27,1990-04-10T12:00:00,1990-04-14T18:00:00,TCPRIMED_v01r01-final_SH271990_env_s19900410120000_e19900414180000.nc
1990,SH,28,1990-04-11T18:00:00,1990-04-17T00:00:00,TCPRIMED_v01r01-final_SH281990_env_s19900411180000_e19900417000000.nc
1990,SH,29,1990-05-09T18:00:00,1990-05-23T18:00:00,TCPRIMED_v01r01-final_SH291990_env_s19900509180000_e19900523180000.nc
1990,WP,1,1990-01-08T00:00:00,1990-01-17T18:00:00,TCPRIMED_v01r01-final_WP011990_env_s19900108000000_e19900117180000.nc
1990,WP,2,1990-04-27T00:00:00,1990-05-07T00:00:00,TCPRIMED_v01r01-final_WP021990_env_s19900427000000_e19900507000000.nc
1990,WP,3,1990-05-09T00:00:00,1990-05-20T06:00:00,TCPRIMED_v01r01-final_WP031990_env_s19900509000000_e19900520060000.nc
1990,WP,4,1990-06-13T06:00:00,1990-06-16T06:00:00,TCPRIMED_v01r01-final_WP041990_env_s19900613060000_e19900616060000.nc
1990,WP,5,1990-06-12T00:00:00,1990-06-19T00:00:00,TCPRIMED_v01r01-final_WP051990_env_s19900612000000_e19900619000000.nc
1990,WP,6,1990-06-15T06:00:00,1990-06-25T12:00:00,TCPRIMED_v01r01-final_WP061990_env_s19900615060000_e19900625120000.nc
1990,WP,7,1990-06-20T00:00:00,1990-07-01T00:00:00,TCPRIMED_v01r01-final_WP071990_env_s19900620000000_e19900701000000.nc
1990,WP,8,1990-06-29T00:00:00,1990-07-13T00:00:00,TCPRIMED_v01r01-final_WP081990_env_s19900629000000_e19900713000000.nc
1990,WP,9,1990-07-23T18:00:00,1990-08-03T12:00:00,TCPRIMED_v01r01-final_WP091990_env_s19900723180000_e19900803120000.nc
1990,WP,10,1990-07-22T06:00:00,1990-08-01T00:00:00,TCPRIMED_v01r01-final_WP101990_env_s19900722060000_e19900801000000.nc
1990,WP,11,1990-07-26T12:00:00,1990-08-09T00:00:00,TCPRIMED_v01r01-final_WP111990_env_s19900726120000_e19900809000000.nc
1990,WP,12,1990-08-04T00:00:00,1990-08-11T18:00:00,TCPRIMED_v01r01-final_WP121990_env_s19900804000000_e19900811180000.nc
1990,WP,13,1990-08-09T06:00:00,1990-08-22T12:00:00,TCPRIMED_v01r01-final_WP131990_env_s19900809060000_e19900822120000.nc
1990,WP,14,1990-08-15T12:00:00,1990-08-23T06:00:00,TCPRIMED_v01r01-final_WP141990_env_s19900815120000_e19900823060000.nc
1990,WP,15,1990-08-22T12:00:00,1990-09-02T06:00:00,TCPRIMED_v01r01-final_WP151990_env_s19900822120000_e19900902060000.nc
1990,WP,16,1990-08-20T06:00:00,1990-08-30T06:00:00,TCPRIMED_v01r01-final_WP161990_env_s19900820060000_e19900830060000.nc
1990,WP,17,1990-09-02T06:00:00,1990-09-09T06:00:00,TCPRIMED_v01r01-final_WP171990_env_s19900902060000_e19900909060000.nc
1990,WP,18,1990-09-02T06:00:00,1990-09-05T00:00:00,TCPRIMED_v01r01-final_WP181990_env_s19900902060000_e19900905000000.nc
1990,WP,19,1990-09-07T00:00:00,1990-09-20T06:00:00,TCPRIMED_v01r01-final_WP191990_env_s19900907000000_e19900920060000.nc
1990,WP,20,1990-09-08T00:00:00,1990-09-22T00:00:00,TCPRIMED_v01r01-final_WP201990_env_s19900908000000_e19900922000000.nc
1990,WP,21,1990-09-18T06:00:00,1990-10-01T00:00:00,TCPRIMED_v01r01-final_WP211990_env_s19900918060000_e19901001000000.nc
1990,WP,22,1990-09-28T06:00:00,1990-10-08T12:00:00,TCPRIMED_v01r01-final_WP221990_env_s19900928060000_e19901008120000.nc
1990,WP,23,1990-09-29T06:00:00,1990-10-05T12:00:00,TCPRIMED_v01r01-final_WP231990_env_s19900929060000_e19901005120000.nc
1990,WP,24,1990-10-09T12:00:00,1990-10-15T06:00:00,TCPRIMED_v01r01-final_WP241990_env_s19901009120000_e19901015060000.nc
1990,WP,25,1990-10-13T12:00:00,1990-10-24T00:00:00,TCPRIMED_v01r01-final_WP251990_env_s19901013120000_e19901024000000.nc
1990,WP,26,1990-10-15T06:00:00,1990-10-20T06:00:00,TCPRIMED_v01r01-final_WP261990_env_s19901015060000_e19901020060000.nc
1990,WP,27,1990-11-06T00:00:00,1990-11-18T12:00:00,TCPRIMED_v01r01-final_WP271990_env_s19901106000000_e19901118120000.nc
1990,WP,28,1990-11-08T06:00:00,1990-11-13T00:00:00,TCPRIMED_v01r01-final_WP281990_env_s19901108060000_e19901113000000.nc
1990,WP,29,1990-11-05T06:00:00,1990-12-01T00:00:00,TCPRIMED_v01r01-final_WP291990_env_s19901105060000_e19901201000000.nc
1990,WP,30,1990-11-14T12:00:00,1990-12-05T00:00:00,TCPRIMED_v01r01-final_WP301990_env_s19901114120000_e19901205000000.nc
1990,WP,31,1990-12-13T00:00:00,1990-12-24T18:00:00,TCPRIMED_v01r01-final_WP311990_env_s19901213000000_e19901224180000.nc
1991,AL,1,1991-06-29T12:00:00,1991-07-05T12:00:00,TCPRIMED_v01r01-final_AL011991_env_s19910629120000_e19910705120000.nc
1991,AL,2,1991-07-05T18:00:00,1991-07-07T00:00:00,TCPRIMED_v01r01-final_AL021991_env_s19910705180000_e19910707000000.nc
1991,AL,3,1991-08-16T00:00:00,1991-08-29T00:00:00,TCPRIMED_v01r01-final_AL031991_env_s19910816000000_e19910829000000.nc
1991,AL,4,1991-08-24T12:00:00,1991-08-26T00:00:00,TCPRIMED_v01r01-final_AL041991_env_s19910824120000_e19910826000000.nc
1991,AL,5,1991-08-28T12:00:00,1991-08-31T12:00:00,TCPRIMED_v01r01-final_AL051991_env_s19910828120000_e19910831120000.nc
1991,AL,6,1991-09-04T12:00:00,1991-09-14T18:00:00,TCPRIMED_v01r01-final_AL061991_env_s19910904120000_e19910914180000.nc
1991,AL,7,1991-09-07T00:00:00,1991-09-11T12:00:00,TCPRIMED_v01r01-final_AL071991_env_s19910907000000_e19910911120000.nc
1991,AL,8,1991-09-08T18:00:00,1991-09-12T18:00:00,TCPRIMED_v01r01-final_AL081991_env_s19910908180000_e19910912180000.nc
1991,AL,9,1991-10-15T00:00:00,1991-10-17T00:00:00,TCPRIMED_v01r01-final_AL091991_env_s19911015000000_e19911017000000.nc
1991,AL,10,1991-10-24T12:00:00,1991-10-25T12:00:00,TCPRIMED_v01r01-final_AL101991_env_s19911024120000_e19911025120000.nc
1991,AL,11,1991-10-25T18:00:00,1991-10-29T18:00:00,TCPRIMED_v01r01-final_AL111991_env_s19911025180000_e19911029180000.nc
1991,AL,12,1991-10-28T18:00:00,1991-11-02T18:00:00,TCPRIMED_v01r01-final_AL121991_env_s19911028180000_e19911102180000.nc
1991,EP,1,1991-05-16T06:00:00,1991-05-20T00:00:00,TCPRIMED_v01r01-final_EP011991_env_s19910516060000_e19910520000000.nc
1991,EP,2,1991-06-14T18:00:00,1991-06-22T00:00:00,TCPRIMED_v01r01-final_EP021991_env_s19910614180000_e19910622000000.nc
1991,EP,3,1991-06-16T12:00:00,1991-06-27T12:00:00,TCPRIMED_v01r01-final_EP031991_env_s19910616120000_e19910627120000.nc
1991,EP,4,1991-06-22T12:00:00,1991-06-28T18:00:00,TCPRIMED_v01r01-final_EP041991_env_s19910622120000_e19910628180000.nc
1991,EP,5,1991-06-28T12:00:00,1991-06-30T00:00:00,TCPRIMED_v01r01-final_EP051991_env_s19910628120000_e19910630000000.nc
1991,EP,6,1991-07-15T12:00:00,1991-07-21T18:00:00,TCPRIMED_v01r01-final_EP061991_env_s19910715120000_e19910721180000.nc
1991,EP,7,1991-07-29T06:00:00,1991-08-08T00:00:00,TCPRIMED_v01r01-final_EP071991_env_s19910729060000_e19910808000000.nc
1991,EP,8,1991-08-04T00:00:00,1991-08-10T18:00:00,TCPRIMED_v01r01-final_EP081991_env_s19910804000000_e19910810180000.nc
1991,EP,9,1991-08-08T00:00:00,1991-08-14T06:00:00,TCPRIMED_v01r01-final_EP091991_env_s19910808000000_e19910814060000.nc
1991,EP,10,1991-09-12T12:00:00,1991-09-14T00:00:00,TCPRIMED_v01r01-final_EP101991_env_s19910912120000_e19910914000000.nc
1991,EP,11,1991-09-16T06:00:00,1991-09-19T06:00:00,TCPRIMED_v01r01-final_EP111991_env_s19910916060000_e19910919060000.nc
1991,EP,12,1991-09-20T18:00:00,1991-10-02T00:00:00,TCPRIMED_v01r01-final_EP121991_env_s19910920180000_e19911002000000.nc
1991,EP,13,1991-09-25T00:00:00,1991-10-12T06:00:00,TCPRIMED_v01r01-final_EP131991_env_s19910925000000_e19911012060000.nc
1991,EP,14,1991-10-03T12:00:00,1991-10-13T18:00:00,TCPRIMED_v01r01-final_EP141991_env_s19911003120000_e19911013180000.nc
1991,EP,15,1991-10-07T12:00:00,1991-10-18T12:00:00,TCPRIMED_v01r01-final_EP151991_env_s19911007120000_e19911018120000.nc
1991,EP,16,1991-11-07T00:00:00,1991-11-12T18:00:00,TCPRIMED_v01r01-final_EP161991_env_s19911107000000_e19911112180000.nc
1991,IO,1,1991-01-14T18:00:00,1991-01-20T06:00:00,TCPRIMED_v01r01-final_IO011991_env_s19910114180000_e19910120060000.nc
